ID	start	stop	Strand	Length	PID	Gene	Synonym	COG	sanger_anot	Possible.DR.phage.PEPPE.	essential.	Annotation	Filter_criteria	Filter
3765161..3765219	3765161	3765219	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3765798..3765987	3765798	3765987	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3766018..3766179	3766018	3766179	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3766215..3766396	3766215	3766396	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3766435..3766518	3766435	3766518	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3766552..3766722	3766552	3766722	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3766760..3766819	3766760	3766819	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3766829..3767099	3766829	3767099	-	3716	57117096	PPE56	Rv3350c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3770993..3771048	3770993	3771048	+	91	15610493	-	Rv3357	COG2161D	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
3779545..3779766	3779545	3779766	+	588	57117098	PE_PGRS51	Rv3367	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3779809..3779899	3779809	3779899	+	588	57117098	PE_PGRS51	Rv3367	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3779936..3779981	3779936	3779981	+	588	57117098	PE_PGRS51	Rv3367	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3780156..3780175	3780156	3780175	+	588	57117098	PE_PGRS51	Rv3367	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3794868..3795099	3794868	3795099	I	NA	NA		IG3437_Rv3379c-Rv3380c						Annotation + Marin et al 2022	DISCARD
3795100..3795984	3795100	3795984	-	294	15610516	-	Rv3380c	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3795985..3796034	3795985	3796034	I	NA	NA		IG3438_Rv3380c-Rv3381c			repeat			Annotation + Marin et al 2022	DISCARD
3796035..3796361	3796035	3796361	-	108	15610517	-	Rv3381c	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3796362..3796422	3796362	3796422	I	NA	NA		IG3439_Rv3381c-Rv3382c						Annotation + Marin et al 2022	DISCARD
3800030..3800091	3800030	3800091	I	NA	NA		IG3443_Rv3385c-Rv3386						Annotation + Marin et al 2022	DISCARD
3800092..3800120	3800092	3800120	+	234	15610522	-	Rv3386	COG3039L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3801824..3801874	3801824	3801874	+	731	57117101	PE_PGRS52	Rv3388	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3802056..3802113	3802056	3802113	+	731	57117101	PE_PGRS52	Rv3388	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3802122..3803827	3802122	3803827	+	731	57117101	PE_PGRS52	Rv3388	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3803844..3803848	3803844	3803848	+	731	57117101	PE_PGRS52	Rv3388	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3803849..3803918	3803849	3803918	I	NA	NA		IG3446_Rv3388-Rv3389c						Annotation + Marin et al 2022	DISCARD
3820403..3820598	3820403	3820598	I	NA	NA		IG3460_Rv3401-Rv3402c						Marin et al 2022 + homoplasy analysis	DISCARD
3835202..3835264	3835202	3835264	I	NA	NA		IG3475_Rv3416-Rv3417c						Marin et al 2022 + homoplasy analysis	DISCARD
3841619..3841713	3841619	3841713	I	NA	NA		IG3482_Rv3423c-Rv3424c						Marin et al 2022 + homoplasy analysis	DISCARD
3842077..3842238	3842077	3842238	I	NA	NA		IG3483_Rv3424c-Rv3425						Annotation + Marin et al 2022	DISCARD
3842239..3842454	3842239	3842454	+	176	57117105	PPE57	Rv3425	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3842455..3842470	3842455	3842470	+	176	57117105	PPE57	Rv3425	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + homoplasy analysis	DISCARD
3842471..3842551	3842471	3842551	+	176	57117105	PPE57	Rv3425	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3842560..3842670	3842560	3842670	+	176	57117105	PPE57	Rv3425	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3842671..3842724	3842671	3842724	+	176	57117105	PPE57	Rv3425	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + homoplasy analysis	DISCARD
3842725..3842769	3842725	3842769	+	176	57117105	PPE57	Rv3425	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3842770..3842907	3842770	3842907	I	NA	NA		IG3484_Rv3425-Rv3426			repeat			Annotation + Marin et al 2022	DISCARD
3842979..3843035	3842979	3843035	I	NA	NA		IG3484_Rv3425-Rv3426			repeat			Annotation + Marin et al 2022	DISCARD
3843036..3843117	3843036	3843117	+	232	57117106	PPE58	Rv3426	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3843182..3843275	3843182	3843275	+	232	57117106	PPE58	Rv3426	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3843317..3843468	3843317	3843468	+	232	57117106	PPE58	Rv3426	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3843519..3843520	3843519	3843520	+	232	57117106	PPE58	Rv3426	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3843523..3843705	3843523	3843705	+	232	57117106	PPE58	Rv3426	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3843713..3843714	3843713	3843714	+	232	57117106	PPE58	Rv3426	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3843748..3843753	3843748	3843753	I	NA	NA		IG3485_Rv3426-Rv3427c			repeat			Annotation + Marin et al 2022	DISCARD
3843759..3843760	3843759	3843760	I	NA	NA		IG3485_Rv3426-Rv3427c			repeat			Annotation + Marin et al 2022	DISCARD
3844681..3844737	3844681	3844737	I	NA	NA		IG3486_Rv3427c-Rv3428c			repeat			Annotation + Marin et al 2022	DISCARD
3844738..3844756	3844738	3844756	-	410	15610564	-	Rv3428c	COG4584L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3845970..3845970	3845970	3845970	-	410	15610564	-	Rv3428c	COG4584L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3845971..3847164	3845971	3847164	I	NA	NA		IG3487_Rv3428c-Rv3429			repeat			Annotation + Marin et al 2022	DISCARD
3847165..3847246	3847165	3847246	+	178	57117107	PPE59	Rv3429	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3847305..3847404	3847305	3847404	+	178	57117107	PPE59	Rv3429	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3847446..3847581	3847446	3847581	+	178	57117107	PPE59	Rv3429	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3847700..3847701	3847700	3847701	+	178	57117107	PPE59	Rv3429	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3883543..3884193	3883543	3884193	+	222	15610602	-	Rv3466	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
3883964..3884917	3883964	3884917	+	317	15610603	-	Rv3467	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
3884918..3884926	3884918	3884926	I	NA	NA		IG3526_Rv3467-Rv3468c						Annotation + Marin et al 2022	DISCARD
3890771..3890829	3890771	3890829	I	NA	NA		IG3532_Rv3473c-Rv3474						Annotation + Marin et al 2022	DISCARD
3890830..3891156	3890830	3891156	+	108	15610610	-	Rv3474	COG2963L	 IV.B.1	phage	nonessential	transposase IS6110	Annotation + Marin et al 2022	DISCARD
3891051..3892091	3891051	3892091	+	346	15610611	-	Rv3475	COG2801L	 IV.B.1	phage	nonessential	transposase IS6110	Annotation + Marin et al 2022	DISCARD
3892092..3892143	3892092	3892143	I	NA	NA		IG3534_Rv3475-Rv3476c						Annotation + Marin et al 2022	DISCARD
3894402..3894425	3894402	3894425	I	NA	NA		IG3536_Rv3477-Rv3478			repeat			Annotation + Marin et al 2022	DISCARD
3894426..3894790	3894426	3894790	+	393	57117111	PPE60	Rv3478	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + Marin et al 2022	DISCARD
3894791..3894862	3894791	3894862	+	393	57117111	PPE60	Rv3478	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + homoplasy analysis	DISCARD
3894863..3895078	3894863	3895078	+	393	57117111	PPE60	Rv3478	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + Marin et al 2022	DISCARD
3895083..3895137	3895083	3895137	+	393	57117111	PPE60	Rv3478	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + Marin et al 2022	DISCARD
3895138..3895183	3895138	3895183	+	393	57117111	PPE60	Rv3478	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + homoplasy analysis	DISCARD
3895184..3895525	3895184	3895525	+	393	57117111	PPE60	Rv3478	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + Marin et al 2022	DISCARD
3926569..3930714	3926569	3930714	+	1381	57117114	PE_PGRS53	Rv3507	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3930985..3931004	3930985	3931004	I	NA	NA		IG3566_Rv3507-Rv3508			repeat			Annotation + Marin et al 2022	DISCARD
3931005..3936710	3931005	3936710	+	1901	57117115	PE_PGRS54	Rv3508	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3939617..3941761	3939617	3941761	+	714	57117116	PE_PGRS55	Rv3511	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3941724..3944963	3941724	3944963	+	1079	57117117	PE_PGRS56	Rv3512	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3945089..3945091	3945089	3945091	I	NA	NA		IG3571_Rv3512-Rv3513c						Annotation + Marin et al 2022	DISCARD
3945774..3945793	3945774	3945793	I	NA	NA		IG3572_Rv3513c-Rv3514						Annotation + Marin et al 2022	DISCARD
3945794..3950263	3945794	3950263	+	1489	57117118	PE_PGRS57	Rv3514	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3950821..3950823	3950821	3950823	I	NA	NA		IG3573_Rv3514-Rv3515c						Annotation + Marin et al 2022	DISCARD
3971370..3971455	3971370	3971455	-	582	57117121	PPE62	Rv3533c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3971458..3971524	3971458	3971524	-	582	57117121	PPE62	Rv3533c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3971981..3972034	3971981	3972034	-	582	57117121	PPE62	Rv3533c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3972081..3972195	3972081	3972195	-	582	57117121	PPE62	Rv3533c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3972211..3972290	3972211	3972290	-	582	57117121	PPE62	Rv3533c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3972337..3972393	3972337	3972393	-	582	57117121	PPE62	Rv3533c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3998150..3998204	3998150	3998204	+	552	57117124	PPE64	Rv3558	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3998607..3998613	3998607	3998613	+	552	57117124	PPE64	Rv3558	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3998824..3998942	3998824	3998942	+	552	57117124	PPE64	Rv3558	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3998991..3999071	3998991	3999071	+	552	57117124	PPE64	Rv3558	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
4031606..4031660	4031606	4031660	-	584	57117129	PE_PGRS58	Rv3590c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4031821..4031838	4031821	4031838	-	584	57117129	PE_PGRS58	Rv3590c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4031924..4031943	4031924	4031943	-	584	57117129	PE_PGRS58	Rv3590c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4031955..4032014	4031955	4032014	-	584	57117129	PE_PGRS58	Rv3590c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4032019..4032024	4032019	4032024	-	584	57117129	PE_PGRS58	Rv3590c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4032382..4032639	4032382	4032639	-	584	57117129	PE_PGRS58	Rv3590c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4032757..4032820	4032757	4032820	-	584	57117129	PE_PGRS58	Rv3590c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4036846..4037194	4036846	4037194	-	439	57117130	PE_PGRS59	Rv3595c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4037349..4037350	4037349	4037350	-	439	57117130	PE_PGRS59	Rv3595c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4037353..4037354	4037353	4037354	-	439	57117130	PE_PGRS59	Rv3595c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4037446..4037497	4037446	4037497	-	439	57117130	PE_PGRS59	Rv3595c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4037832..4037883	4037832	4037883	-	439	57117130	PE_PGRS59	Rv3595c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
4060592..4060595	4060592	4060595	I	NA	NA		IG3680_Rv3620c-Rv3621c						Annotation + Marin et al 2022	DISCARD
4061422..4061526	4061422	4061526	-	413	57117135	PPE65	Rv3621c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
4077656..4077706	4077656	4077706	+	248	15610774	-	Rv3638	COG1484L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
4077788..4077860	4077788	4077860	I	NA	NA		IG3698_Rv3638-Rv3639c						Annotation + Marin et al 2022	DISCARD
4091336..4091423	4091336	4091423	+	94	57117138	PE33	Rv3650	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + Marin et al 2022	DISCARD
4094066..4094346	4094066	4094346	+	195	57117140	PE_PGRS61	Rv3653	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family-related protein	Annotation + Marin et al 2022	DISCARD
4120913..4120955	4120913	4120955	+	386	15610816	-	Rv3680	COG0003P	 III.A.4		nonessential	anion transporter ATPase	Marin et al 2022 + homoplasy analysis	DISCARD
4155453..4155589	4155453	4155589	+	604	161352459	leuA	Rv3710	COG0119E	 I.D.7		essential	2-isopropylmalate synthase	Marin et al 2022 + homoplasy analysis	DISCARD
4189439..4189509	4189439	4189509	-	315	57117150	PPE66	Rv3738c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
4190056..4190144	4190056	4190144	-	315	57117150	PPE66	Rv3738c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
4199122..4199189	4199122	4199189	I	NA	NA		IG3814_Rv3751-Rv3752c						Annotation + Marin et al 2022	DISCARD
4222095..4222154	4222095	4222154	+	519	15610912	-	Rv3776	-	 V		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
4252876..4252992	4252876	4252992	I	NA	NA		IG3862_Rv3797-Rv3798						Annotation + Marin et al 2022	DISCARD
4252993..4254327	4252993	4254327	+	444	15610934	-	Rv3798	COG3464L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
4254328..4254339	4254328	4254339	I	NA	NA		IG3863_Rv3798-Rv3799c						Annotation + Marin et al 2022	DISCARD
4254340..4254379	4254340	4254379	I	NA	NA		IG3863_Rv3798-Rv3799c						Annotation + homoplasy analysis	DISCARD
4301563..4301806	4301563	4301806	-	408	15610963	-	Rv3827c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
4301861..4302004	4301861	4302004	-	408	15610963	-	Rv3827c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
4302084..4302144	4302084	4302144	-	408	15610963	-	Rv3827c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
4302170..4302248	4302170	4302248	-	408	15610963	-	Rv3827c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
4302440..4302523	4302440	4302523	-	408	15610963	-	Rv3827c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
4302527..4302577	4302527	4302577	-	408	15610963	-	Rv3827c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
4302652..4302715	4302652	4302715	-	408	15610963	-	Rv3827c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
4317963..4318064	4317963	4318064	I	NA	NA		IG3908_Rv3843c-Rv3844						Annotation + Marin et al 2022	DISCARD
4318102..4318154	4318102	4318154	I	NA	NA		IG3908_Rv3843c-Rv3844						Annotation + Marin et al 2022	DISCARD
4318336..4318774	4318336	4318774	I	NA	NA		IG3908_Rv3843c-Rv3844						Annotation + Marin et al 2022	DISCARD
4318775..4319266	4318775	4319266	+	163	15610980	-	Rv3844	-	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
4319267..4319280	4319267	4319280	I	NA	NA		IG3909_Rv3844-Rv3845						Annotation + Marin et al 2022	DISCARD
