ID	start	stop	Strand	Length	PID	Gene	Synonym	COG	sanger_anot	Possible.DR.phage.PEPPE.	essential.	Annotation	Filter_criteria	Filter
483228..483656	483228	483656	-	142	15607544	mmpS1	Rv0403c	-	 II.C.4		nonessential	membrane protein		KEEP
483657..483976	483657	483976	I	NA	NA		IG406_Rv0403c-Rv0404							KEEP
483977..485734	483977	485734	+	585	15607545	fadD30	Rv0404	COG0318IQ	 I.A.3		essential	acyl-CoA synthetase		KEEP
485731..488166	485731	488166	+	1402	15607546	pks6	Rv0405	COG3321Q	 I.I		nonessential	membrane bound polyketide synthase		KEEP
488167..488222	488167	488222	+	1402	15607546	pks6	Rv0405	COG3321Q	 I.I		nonessential	membrane bound polyketide synthase	Only Marin et al 2022	KEEP
488223..489939	488223	489939	+	1402	15607546	pks6	Rv0405	COG3321Q	 I.I		nonessential	membrane bound polyketide synthase		KEEP
489887..490705	489887	490705	-	272	15607547	-	Rv0406c	COG0491R	 VI		nonessential	beta lactamase like protein		KEEP
490706..490782	490706	490782	I	NA	NA		IG409_Rv0406c-Rv0407							KEEP
490783..491793	490783	491793	+	336	15607548	fgd1	Rv0407	COG2141C	 I.B.7		nonessential	F420-dependent glucose-6-phosphate dehydrogenase		KEEP
491786..493858	491786	493858	+	690	15607549	pta	Rv0408	COG0280C,COG0857R	 I.A.1		nonessential	phosphate acetyltransferase		KEEP
493851..495008	493851	495008	+	385	15607550	ackA	Rv0409	COG0282C	 I.B.6c		nonessential	acetate kinase		KEEP
495009..495061	495009	495061	I	NA	NA		IG412_Rv0409-Rv0410c							KEEP
495062..496253	495062	496253	-	750	15607551	pknG	Rv0410c	COG0515RTKL	 I.J.3		essential	serine/threonine-protein kinase PKNG (protein kinase G) (STPK G)		KEEP
496254..496354	496254	496354	-	750	15607551	pknG	Rv0410c	COG0515RTKL	 I.J.3		essential	serine/threonine-protein kinase PKNG (protein kinase G) (STPK G)	Only Marin et al 2022	KEEP
496355..497314	496355	497314	-	750	15607551	pknG	Rv0410c	COG0515RTKL	 I.J.3		essential	serine/threonine-protein kinase PKNG (protein kinase G) (STPK G)		KEEP
497314..498300	497314	498300	-	328	15607552	glnH	Rv0411c	COG0834ET	 III.A.1		essential	glutamine-binding lipoprotein		KEEP
498300..499619	498300	499619	-	439	15607553	-	Rv0412c	-	 II.C.5		essential	hypothetical protein		KEEP
499620..499712	499620	499712	I	NA	NA		IG415_Rv0412c-Rv0413							KEEP
499713..500366	499713	500366	+	217	15607554	mutT3	Rv0413	COG0494LR	 II.A.5		nonessential	7,8-dihydro-8-oxoguanine-triphosphatase		KEEP
500350..501018	500350	501018	-	222	15607555	thiE	Rv0414c	COG0352H	 I.G.8		essential	thiamine-phosphate pyrophosphorylase		KEEP
501019..501147	501019	501147	I	NA	NA		IG417_Rv0414c-Rv0415							KEEP
501148..502170	501148	502170	+	340	15607556	thiO	Rv0415	COG0665E	 I.B.7		essential	thiamine biosynthesis oxidoreductase ThiO		KEEP
502167..502373	502167	502373	+	68	15607557	thiS	Rv0416	COG2104H	 VII		essential	sulfur carrier protein ThiS		KEEP
502366..503124	502366	503124	+	252	15607558	thiG	Rv0417	COG2022H	 I.G.8		essential	thiazole synthase		KEEP
503125..503495	503125	503495	I	NA	NA		IG420_Rv0417-Rv0418							KEEP
503496..504998	503496	504998	+	500	15607559	lpqL	Rv0418	COG2234R	 II.C.1		nonessential	lipoprotein aminopeptidase LpqL		KEEP
504999..505085	504999	505085	I	NA	NA		IG421_Rv0418-Rv0419							KEEP
505086..506582	505086	506582	+	498	15607560	lpqM	Rv0419	COG2321R	 II.C.1		nonessential	lipoprotein peptidase LpqM		KEEP
506561..506971	506561	506971	-	136	15607561	-	Rv0420c	-	 II.C.5		nonessential	transmembrane protein		KEEP
506972..507131	506972	507131	I	NA	NA		IG423_Rv0420c-Rv0421c							KEEP
507132..507761	507132	507761	-	209	15607562	-	Rv0421c	COG3571R	 V		nonessential	hypothetical protein		KEEP
507758..508555	507758	508555	-	265	15607563	thiD	Rv0422c	COG0351H	 I.G.8		essential	phosphomethylpyrimidine kinase		KEEP
508556..508581	508556	508581	I	NA	NA		IG425_Rv0422c-Rv0423c							KEEP
508582..510225	508582	510225	-	547	15607564	thiC	Rv0423c	COG0422H	 I.G.7		essential	thiamine biosynthesis protein ThiC		KEEP
510226..510376	510226	510376	I	NA	NA		IG426_Rv0423c-Rv0424c							KEEP
510377..510652	510377	510652	-	91	15607565	-	Rv0424c	-	 VI		nonessential	hypothetical protein		KEEP
510653..510701	510653	510701	I	NA	NA		IG427_Rv0424c-Rv0425c							KEEP
510702..515321	510702	515321	-	1539	15607566	ctpH	Rv0425c	COG0474P	 III.A.2		essential	metal cation transporting P-type ATPase CtpH		KEEP
515322..515372	515322	515372	I	NA	NA		IG428_Rv0425c-Rv0426c							KEEP
515373..515816	515373	515816	-	147	15607567	-	Rv0426c	-	 II.C.5		nonessential	hypothetical protein		KEEP
515817..516016	515817	516016	I	NA	NA		IG429_Rv0426c-Rv0427c							KEEP
516017..516892	516017	516892	-	291	15607568	xthA	Rv0427c	COG0708L	 II.A.5		essential	exodeoxyribonuclease III protein		KEEP
516893..516894	516893	516894	I	NA	NA		IG430_Rv0427c-Rv0428c							KEEP
516895..517803	516895	517803	-	302	15607569	-	Rv0428c	COG0454KR	 VI		nonessential	hypothetical protein		KEEP
517803..518396	517803	518396	-	197	15607570	def	Rv0429c	COG0242J	 II.A.6		essential	peptide deformylase		KEEP
518397..518732	518397	518732	I	NA	NA		IG432_Rv0429c-Rv0430							KEEP
518733..519041	518733	519041	+	102	15607571	-	Rv0430	-	 V		essential	hypothetical protein		KEEP
519042..519072	519042	519072	I	NA	NA		IG433_Rv0430-Rv0431							KEEP
519073..519567	519073	519567	+	164	15607572	-	Rv0431	-	 II.C.2		nonessential	putative tuberculin related peptide		KEEP
519568..519599	519568	519599	I	NA	NA		IG434_Rv0431-Rv0432							KEEP
519600..520322	519600	520322	+	240	15607573	sodC	Rv0432	COG2032P	 III.F		nonessential	periplasmic superoxide dismutase [Cu-Zn] SodC		KEEP
520323..521454	520323	521454	+	376	15607574	-	Rv0433	COG2170S	 V		nonessential	carboxylate-amine ligase		KEEP
521455..521513	521455	521513	I	NA	NA		IG436_Rv0433-Rv0434							KEEP
521514..522167	521514	522167	+	217	15607575	-	Rv0434	COG2802R	 V		nonessential	hypothetical protein		KEEP
522168..522346	522168	522346	I	NA	NA		IG437_Rv0434-Rv0435c							KEEP
522347..524533	522347	524533	-	728	15607576	-	Rv0435c	COG0464O	 III.C		nonessential	putative ATPase		KEEP
524530..525390	524530	525390	-	286	15607577	pssA	Rv0436c	COG1183I	 I.H.3		nonessential	CDP-diacylglycerol--serine O-phosphatidyltransferase		KEEP
525387..526082	525387	526082	-	231	15607578	psd	Rv0437c	COG0688I	 I.H.3		nonessential	phosphatidylserine decarboxylase		KEEP
526083..526142	526083	526142	I	NA	NA		IG440_Rv0437c-Rv0438c							KEEP
526143..527360	526143	527360	-	405	57116730	moeA2	Rv0438c	COG0303H	 I.G.4		nonessential	molybdopterin biosynthesis protein MoeA2		KEEP
527361..527378	527361	527378	I	NA	NA		IG441_Rv0438c-Rv0439c							KEEP
527379..528314	527379	528314	-	311	15607580	-	Rv0439c	COG1028IQR	 VI		nonessential	short chain dehydrogenase		KEEP
528315..528607	528315	528607	I	NA	NA		IG442_Rv0439c-Rv0440							KEEP
528608..530230	528608	530230	+	540	15607581	groEL	Rv0440	COG0459O	 III.B		essential	chaperonin GroEL		KEEP
530231..530295	530231	530295	I	NA	NA		IG443_Rv0440-Rv0441c							KEEP
530296..530724	530296	530724	-	142	15607582	-	Rv0441c	-	 VI		nonessential	hypothetical protein		KEEP
530725..530750	530725	530750	I	NA	NA		IG444_Rv0441c-Rv0442c							KEEP
530751..531535	530751	531535	-	487	57116731	PPE10	Rv0442c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein		KEEP
531536..531591	531536	531591	-	487	57116731	PPE10	Rv0442c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
531592..532214	531592	532214	-	487	57116731	PPE10	Rv0442c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein		KEEP
532215..532395	532215	532395	I	NA	NA		IG445_Rv0442c-Rv0443							KEEP
532396..532911	532396	532911	+	171	15607584	-	Rv0443	-	 V		nonessential	hypothetical protein		KEEP
532912..533090	532912	533090	I	NA	NA		IG446_Rv0443-Rv0444c							KEEP
533091..533789	533091	533789	-	232	15607585	-	Rv0444c	COG5343S	 V		nonessential	hypothetical protein		KEEP
533790..533832	533790	533832	I	NA	NA		IG447_Rv0444c-Rv0445c							KEEP
533833..534396	533833	534396	-	187	15607586	sigK	Rv0445c	COG1595K	 II.A.7		nonessential	RNA polymerase sigma factor SigK		KEEP
534397..534444	534397	534444	I	NA	NA		IG448_Rv0445c-Rv0446c							KEEP
534445..535215	534445	535215	-	256	15607587	-	Rv0446c	COG3752S	 II.C.5		nonessential	transmembrane protein		KEEP
535216..535223	535216	535223	I	NA	NA		IG449_Rv0446c-Rv0447c							KEEP
535224..536507	535224	536507	-	427	15607588	ufaA1	Rv0447c	COG2230M	 I.H.2		nonessential	cyclopropane-fatty-acyl-phospholipid synthase		KEEP
536504..537169	536504	537169	-	221	15607589	-	Rv0448c	COG3496S	 V		nonessential	hypothetical protein		KEEP
537170..537228	537170	537228	I	NA	NA		IG451_Rv0448c-Rv0449c							KEEP
537229..538548	537229	538548	-	439	15607590	-	Rv0449c	COG2907R	 V		nonessential	hypothetical protein		KEEP
538549..538587	538549	538587	I	NA	NA		IG452_Rv0449c-Rv0450c							KEEP
538588..538774	538588	538774	-	967	15607591	mmpL4	Rv0450c	COG2409R	 II.C.4		essential	transmembrane transport protein MmpL4		KEEP
538775..538840	538775	538840	-	967	15607591	mmpL4	Rv0450c	COG2409R	 II.C.4		essential	transmembrane transport protein MmpL4	Only Marin et al 2022	KEEP
538841..541491	538841	541491	-	967	15607591	mmpL4	Rv0450c	COG2409R	 II.C.4		essential	transmembrane transport protein MmpL4		KEEP
541488..541910	541488	541910	-	140	15607592	mmpS4	Rv0451c	-	 II.C.4		nonessential	membrane protein		KEEP
541911..542141	541911	542141	I	NA	NA		IG454_Rv0451c-Rv0452							KEEP
542142..542852	542142	542852	+	236	15607593	-	Rv0452	COG1309K	 I.J.1		nonessential	transcriptional regulatory protein		KEEP
542853..543173	542853	543173	I	NA	NA		IG455_Rv0452-Rv0453							KEEP
543174..543554	543174	543554	+	518	57116732	PPE11	Rv0453	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein		KEEP
543555..543639	543555	543639	+	518	57116732	PPE11	Rv0453	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
543640..544730	543640	544730	+	518	57116732	PPE11	Rv0453	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein		KEEP
544731..544834	544731	544834	I	NA	NA		IG456_Rv0453-Rv0454							KEEP
544835..545185	544835	545185	+	116	15607595	-	Rv0454	COG0009J	 V		nonessential	hypothetical protein		KEEP
545186..545374	545186	545374	I	NA	NA		IG457_Rv0454-Rv0455c							KEEP
545375..545821	545375	545821	-	148	15607596	-	Rv0455c	-	 V		nonessential	hypothetical protein		KEEP
545822..545888	545822	545888	I	NA	NA		IG458_Rv0455c-Rv0456c							KEEP
545889..546803	545889	546803	-	304	15607597	echA2	Rv0456c	COG1024I	 V		nonessential	enoyl-CoA hydratase		KEEP
546804..547075	546804	547075	I	NA	NA		IG459_Rv0456c-Rv0456A							KEEP
547076..547357	547076	547357	-	93	57116733	-	Rv0456A	COG2337T	 I.A.3		nonessential	hypothetical protein		KEEP
547358..547585	547358	547585	I	NA	NA		IG460_Rv0456A-Rv0457c							KEEP
547586..549607	547586	549607	-	673	15607598	-	Rv0457c	COG1505E	 II.B.3		nonessential	peptidase		KEEP
549608..549674	549608	549674	I	NA	NA		IG461_Rv0457c-Rv0458							KEEP
549675..551198	549675	551198	+	507	15607599	-	Rv0458	COG1012C	 I.B.7		nonessential	aldehyde dehydrogenase		KEEP
551198..551689	551198	551689	+	163	15607600	-	Rv0459	COG3564S	 V		nonessential	hypothetical protein		KEEP
551690..551748	551690	551748	I	NA	NA		IG463_Rv0459-Rv0460							KEEP
551749..551988	551749	551988	+	79	15607601	-	Rv0460	-	 VI		nonessential	hypothetical protein		KEEP
551989..552025	551989	552025	I	NA	NA		IG464_Rv0460-Rv0461							KEEP
552026..552550	552026	552550	+	174	15607602	-	Rv0461	-	 II.C.5		nonessential	hypothetical protein		KEEP
552551..552613	552551	552613	I	NA	NA		IG465_Rv0461-Rv0462							KEEP
552614..554008	552614	554008	+	464	15607603	lpd	Rv0462	COG1249C	 I.B.2		essential	dihydrolipoamide dehydrogenase		KEEP
554009..554015	554009	554015	I	NA	NA		IG466_Rv0462-Rv0463							KEEP
554016..554309	554016	554309	+	97	15607604	-	Rv0463	-	 II.C.4		nonessential	hypothetical protein		KEEP
554310..554312	554310	554312	I	NA	NA		IG467_Rv0463-Rv0464c							KEEP
554313..554885	554313	554885	-	190	15607605	-	Rv0464c	COG2128S	 V		nonessential	hypothetical protein		KEEP
554882..556306	554882	556306	-	474	15607606	-	Rv0465c	COG1396K,COG3800R	 I.J.1		nonessential	transcriptional regulatory protein		KEEP
556307..556457	556307	556457	I	NA	NA		IG469_Rv0465c-Rv0466							KEEP
556458..557252	556458	557252	+	264	15607607	-	Rv0466	COG3884I	 V		nonessential	hypothetical protein		KEEP
557253..557526	557253	557526	I	NA	NA		IG470_Rv0466-Rv0467							KEEP
557527..558813	557527	558813	+	428	57116734	icl	Rv0467	COG2224C	 I.B.4		nonessential	isocitrate lyase		KEEP
558814..558894	558814	558894	I	NA	NA		IG471_Rv0467-Rv0468							KEEP
558895..559755	558895	559755	+	286	15607609	fadB2	Rv0468	COG1250I	 I.A.3		nonessential	3-hydroxybutyryl-CoA dehydrogenase		KEEP
559756..559887	559756	559887	I	NA	NA		IG472_Rv0468-Rv0469							KEEP
559888..560748	559888	560748	+	286	57116735	umaA	Rv0469	COG2230M	 I.H.2		nonessential	mycolic acid synthase		KEEP
560749..560847	560749	560847	I	NA	NA		IG473_Rv0469-Rv0470c							KEEP
560848..560890	560848	560890	-	287	57116736	pcaA	Rv0470c	COG2230M	 VI		essential	mycolic acid synthase pcaA (cyclopropane synthase)		KEEP
560891..560941	560891	560941	-	287	57116736	pcaA	Rv0470c	COG2230M	 VI		essential	mycolic acid synthase pcaA (cyclopropane synthase)	Only Marin et al 2022	KEEP
560942..561273	560942	561273	-	287	57116736	pcaA	Rv0470c	COG2230M	 VI		essential	mycolic acid synthase pcaA (cyclopropane synthase)		KEEP
561274..561339	561274	561339	-	287	57116736	pcaA	Rv0470c	COG2230M	 VI		essential	mycolic acid synthase pcaA (cyclopropane synthase)	Only Marin et al 2022	KEEP
561340..561531	561340	561531	-	287	57116736	pcaA	Rv0470c	COG2230M	 VI		essential	mycolic acid synthase pcaA (cyclopropane synthase)		KEEP
561532..561658	561532	561658	-	287	57116736	pcaA	Rv0470c	COG2230M	 VI		essential	mycolic acid synthase pcaA (cyclopropane synthase)	Only Marin et al 2022	KEEP
561659..561711	561659	561711	-	287	57116736	pcaA	Rv0470c	COG2230M	 VI		essential	mycolic acid synthase pcaA (cyclopropane synthase)		KEEP
561712..561853	561712	561853	I	NA	NA		IG474_Rv0470c-Rv0470A							KEEP
561854..562294	561854	562294	-	146	57116737	-	Rv0470A	COG1575H	 I.H.2		nonessential	hypothetical protein		KEEP
562225..562302	562225	562302	-	162	15607612	-	Rv0471c	-	 VI		nonessential	hypothetical protein		KEEP
562303..562397	562303	562397	-	162	15607612	-	Rv0471c	-	 VI		nonessential	hypothetical protein	Only Marin et al 2022	KEEP
562398..562713	562398	562713	-	162	15607612	-	Rv0471c	-	 VI		nonessential	hypothetical protein		KEEP
562714..562722	562714	562722	I	NA	NA		IG476_Rv0471c-Rv0472c							KEEP
562723..563427	562723	563427	-	234	15607613	-	Rv0472c	COG1309K	 I.J.1		nonessential	TetR family transcriptional regulator		KEEP
563428..563563	563428	563563	I	NA	NA		IG477_Rv0472c-Rv0473							KEEP
563564..564934	563564	564934	+	456	15607614	-	Rv0473	COG2733S	 II.C.5		nonessential	transmembrane protein		KEEP
564935..565020	564935	565020	I	NA	NA		IG478_Rv0473-Rv0474							KEEP
565021..565443	565021	565443	+	140	15607615	-	Rv0474	COG1396K	 I.J.1		nonessential	transcriptional regulatory protein		KEEP
565444..565796	565444	565796	I	NA	NA		IG479_Rv0474-Rv0475							KEEP
565797..566270	565797	566270	+	199	15607616	hbhA	Rv0475	-	 I.J.1		nonessential	iron-regulated heparin binding hemagglutinin hbhA (adhesin)		KEEP
566271..566345	566271	566345	+	199	15607616	hbhA	Rv0475	-	 I.J.1		nonessential	iron-regulated heparin binding hemagglutinin hbhA (adhesin)	Only Marin et al 2022	KEEP
566346..566396	566346	566396	+	199	15607616	hbhA	Rv0475	-	 I.J.1		nonessential	iron-regulated heparin binding hemagglutinin hbhA (adhesin)		KEEP
566397..566507	566397	566507	I	NA	NA		IG480_Rv0475-Rv0476							KEEP
566508..566771	566508	566771	+	87	15607617	-	Rv0476	-	 II.C.5		nonessential	transmembrane protein		KEEP
566772..566775	566772	566775	I	NA	NA		IG481_Rv0476-Rv0477							KEEP
566776..567222	566776	567222	+	148	15607618	-	Rv0477	-	 VI		nonessential	hypothetical protein		KEEP
567222..567896	567222	567896	+	224	15607619	deoC	Rv0478	COG0274F	 I.F.4		nonessential	deoxyribose-phosphate aldolase		KEEP
567897..567920	567897	567920	I	NA	NA		IG483_Rv0478-Rv0479c							KEEP
567921..568967	567921	568967	-	348	15607620	-	Rv0479c	-	 II.C.4		essential	hypothetical protein		KEEP
568964..569806	568964	569806	-	280	57116738	-	Rv0480c	COG0388R	 IV.I		nonessential	amidohydrolase		KEEP
569807..569810	569807	569810	I	NA	NA		IG485_Rv0480c-Rv0481c							KEEP
569811..569985	569811	569985	I	NA	NA		IG485_Rv0480c-Rv0481c						Only Marin et al 2022	KEEP
569986..569987	569986	569987	I	NA	NA		IG485_Rv0480c-Rv0481c							KEEP
569988..570512	569988	570512	-	174	15607622	-	Rv0481c	-	 VI		nonessential	hypothetical protein		KEEP
570513..570538	570513	570538	I	NA	NA		IG486_Rv0481c-Rv0482							KEEP
570539..571648	570539	571648	+	369	15607623	murB	Rv0482	COG0812M	 II.C.3		nonessential	UDP-N-acetylenolpyruvoylglucosamine reductase		KEEP
571649..571709	571649	571709	I	NA	NA		IG487_Rv0482-Rv0483							KEEP
571710..573065	571710	573065	+	451	15607624	lprQ	Rv0483	COG1376S	 II.C.1		nonessential	lipoprotein LprQ		KEEP
573046..573801	573046	573801	-	251	15607625	-	Rv0484c	COG4221R	 I.B.7		nonessential	short-chain type oxidoreductase		KEEP
573802..573983	573802	573983	I	NA	NA		IG489_Rv0484c-Rv0485							KEEP
573984..575300	573984	575300	+	438	15607626	-	Rv0485	COG1940KG	 I.J.1		nonessential	transcriptional regulatory protein		KEEP
575301..575347	575301	575347	I	NA	NA		IG490_Rv0485-Rv0486							KEEP
575348..576790	575348	576790	+	480	15607627	-	Rv0486	COG0438M	 IV.H		nonessential	mannosyltransferase		KEEP
576787..577280	576787	577280	+	183	15607628	-	Rv0487	-	 V		nonessential	hypothetical protein		KEEP
577281..577338	577281	577338	+	183	15607628	-	Rv0487	-	 V		nonessential	hypothetical protein	Only Marin et al 2022	KEEP
577339..577503	577339	577503	I	NA	NA		IG492_Rv0487-Rv0488						Only Marin et al 2022	KEEP
577504..577663	577504	577663	I	NA	NA		IG492_Rv0487-Rv0488							KEEP
577664..578269	577664	578269	+	201	15607629	-	Rv0488	COG1279R	 II.C.5		nonessential	integral membrane protein		KEEP
578270..578425	578270	578425	I	NA	NA		IG493_Rv0488-Rv0489							KEEP
578426..579175	578426	579175	+	249	57116739	gpm1	Rv0489	COG0588G	 I.B.1		nonessential	phosphoglyceromutase		KEEP
579176..579348	579176	579348	I	NA	NA		IG494_Rv0489-Rv0490							KEEP
579349..580565	579349	580565	+	410	15607631	senX3	Rv0490	COG0642T	 I.J.2		essential	putative two component sensor histidine kinase SENX3		KEEP
580566..580581	580566	580581	+	410	15607631	senX3	Rv0490	COG0642T	 I.J.2		essential	putative two component sensor histidine kinase SENX3	Only Marin et al 2022	KEEP
580582..580808	580582	580808	I	NA	NA		IG495_Rv0490-Rv0491						Marin et al 2022 + homoplasy analysis	DISCARD
580809..580821	580809	580821	+	227	15607632	regX3	Rv0491	COG0745TK	 I.J.2		nonessential	two component sensory transduction protein RegX3	Only Marin et al 2022	KEEP
580822..581492	580822	581492	+	227	15607632	regX3	Rv0491	COG0745TK	 I.J.2		nonessential	two component sensory transduction protein RegX3		KEEP
581489..583378	581489	583378	-	629	57116740	-	Rv0492c	COG2303E	 VI		nonessential	oxidoreductase GMC-type		KEEP
583375..583704	583375	583704	-	109	57116741	-	Rv0492A	-	 I.B.7		nonessential	hypothetical protein		KEEP
583701..584690	583701	584690	-	329	15607634	-	Rv0493c	-	 V		nonessential	hypothetical protein		KEEP
584691..584694	584691	584694	I	NA	NA		IG499_Rv0493c-Rv0494							KEEP
584695..585423	584695	585423	+	242	57116742	-	Rv0494	COG2186K	 I.J.1		nonessential	GntR family transcriptional regulator		KEEP
585424..586314	585424	586314	-	296	15607636	-	Rv0495c	-	 V		nonessential	hypothetical protein		KEEP
586315..586393	586315	586393	I	NA	NA		IG501_Rv0495c-Rv0496							KEEP
586394..587380	586394	587380	+	328	15607637	-	Rv0496	COG0248FP	 V		nonessential	hypothetical protein		KEEP
587377..588309	587377	588309	+	310	15607638	-	Rv0497	-	 II.C.5		nonessential	transmembrane protein		KEEP
588310..588324	588310	588324	I	NA	NA		IG503_Rv0497-Rv0498							KEEP
588325..589167	588325	589167	+	280	15607639	-	Rv0498	COG1082G	 V		nonessential	hypothetical protein		KEEP
589168..589182	589168	589182	I	NA	NA		IG504_Rv0498-Rv0499							KEEP
589183..590058	589183	590058	+	291	15607640	-	Rv0499	COG1155C	 V		nonessential	hypothetical protein		KEEP
590059..590082	590059	590082	I	NA	NA		IG505_Rv0499-Rv0500							KEEP
